tipo_entidad,entidad,periodo,Apoyo y Asociados Internacionales,JCR Latino America,Microrate,rating_moodys,PCR (Pacific Credit Rating)
Seguros,Mapfre Perú,2016 - SEPTIEMBRE,,,,10.0,10.0
Seguros,Mapfre Perú,2017 - MARZO,,,,10.0,10.0
Seguros,Mapfre Perú,2017 - SEPTIEMBRE,,,,10.0,10.0
Seguros,Mapfre Perú,2018 - MARZO,,,,10.0,10.0
Seguros,Mapfre Perú,2018 - SEPTIEMBRE,,,,10.0,10.0
Seguros,Mapfre Perú,2019 - MARZO,,,,10.0,10.0
Seguros,Mapfre Perú,2019 - SEPTIEMBRE,,,,10.0,10.0
Seguros,Mapfre Perú,2020 - MARZO,,,,10.0,10.0
Seguros,Mapfre Perú,2020 - SEPTIEMBRE,,,,10.0,10.0
Seguros,Mapfre Perú,2021 - MARZO,,,,10.0,10.0
Seguros,Mapfre Perú,2021 - SEPTIEMBRE,,,,10.0,10.0
Seguros,Mapfre Perú,2022 - MARZO,,,,10.0,10.0
Seguros,Mapfre Perú,2022 - SEPTIEMBRE,,,,10.0,10.0
Seguros,Mapfre Perú,2023 - MARZO,,,,10.0,10.0
Seguros,Mapfre Perú,2023 - SEPTIEMBRE,,,,10.0,10.0
Seguros,Mapfre Perú,2024 - MARZO,,,,10.0,10.0
Seguros,Mapfre Perú,2024 - SEPTIEMBRE,,,,10.0,10.0
Seguros,Mapfre Perú,2025 - MARZO,,,,10.0,10.0
Seguros,Mapfre Perú,2025 - SEPTIEMBRE,,,,10.0,10.0
Seguros,Mapfre Perú,2026 - MARZO,,,,10.0,10.0
Seguros,Mapfre Perú,2026 - SEPTIEMBRE,,,,10.0,10.0
Seguros,Pacífico Seguros,2012 - MARZO,10.0,,,10.0,
Seguros,Pacífico Seguros,2012 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Pacífico Seguros,2013 - MARZO,10.0,,,10.0,
Seguros,Pacífico Seguros,2013 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Pacífico Seguros,2014 - MARZO,10.0,,,10.0,
Seguros,Pacífico Seguros,2014 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Pacífico Seguros,2015 - MARZO,10.0,,,10.0,
Seguros,Pacífico Seguros,2015 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Pacífico Seguros,2016 - MARZO,10.0,,,10.0,
Seguros,Pacífico Seguros,2016 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Pacífico Seguros,2017 - MARZO,10.0,,,10.0,
Seguros,Pacífico Seguros,2017 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Pacífico Seguros,2018 - MARZO,10.0,,,10.0,
Seguros,Pacífico Seguros,2018 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Pacífico Seguros,2019 - MARZO,10.0,,,10.0,
Seguros,Pacífico Seguros,2019 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Pacífico Seguros,2020 - MARZO,10.0,,,10.0,
Seguros,Pacífico Seguros,2020 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Pacífico Seguros,2021 - MARZO,10.0,,,10.0,
Seguros,Pacífico Seguros,2021 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Pacífico Seguros,2022 - MARZO,10.0,,,10.0,
Seguros,Pacífico Seguros,2022 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Pacífico Seguros,2023 - MARZO,10.0,,,10.0,
Seguros,Pacífico Seguros,2023 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Pacífico Seguros,2024 - MARZO,10.0,,,10.0,
Seguros,Pacífico Seguros,2024 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Pacífico Seguros,2025 - MARZO,10.0,,,10.0,
Seguros,Pacífico Seguros,2025 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Pacífico Seguros,2026 - MARZO,10.0,,,10.0,
Seguros,Pacífico Seguros,2026 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Protecta,2012 - MARZO,,,,9.0,9.0
Seguros,Protecta,2012 - SEPTIEMBRE,,,,9.0,9.0
Seguros,Protecta,2013 - MARZO,,,,9.0,9.0
Seguros,Protecta,2013 - SEPTIEMBRE,,,,9.0,9.0
Seguros,Protecta,2014 - MARZO,,,,9.0,9.0
Seguros,Protecta,2014 - SEPTIEMBRE,,,,9.0,9.0
Seguros,Protecta,2015 - MARZO,,,,9.0,9.0
Seguros,Protecta,2015 - SEPTIEMBRE,,,,9.0,9.0
Seguros,Protecta,2016 - MARZO,,,,9.0,9.0
Seguros,Protecta,2016 - SEPTIEMBRE,,,,9.0,9.0
Seguros,Protecta,2017 - MARZO,,,,9.0,9.0
Seguros,Protecta,2017 - SEPTIEMBRE,,,,9.0,9.0
Seguros,Protecta,2018 - MARZO,,,,9.0,9.0
Seguros,Protecta,2018 - SEPTIEMBRE,,,,9.0,9.0
Seguros,Protecta,2019 - MARZO,,,,9.0,9.0
Seguros,Protecta,2019 - SEPTIEMBRE,,,,9.0,9.0
Seguros,Protecta,2020 - MARZO,,,,9.0,9.0
Seguros,Protecta,2020 - SEPTIEMBRE,,,,9.0,9.0
Seguros,Protecta,2021 - MARZO,,,,9.0,9.0
Seguros,Protecta,2021 - SEPTIEMBRE,,,,9.0,9.0
Seguros,Protecta,2022 - MARZO,,,,9.0,9.0
Seguros,Protecta,2022 - SEPTIEMBRE,,,,9.0,9.0
Seguros,Protecta,2023 - MARZO,,,,9.0,9.0
Seguros,Protecta,2023 - SEPTIEMBRE,,,,9.0,9.0
Seguros,Protecta,2024 - MARZO,,,,9.0,9.0
Seguros,Protecta,2024 - SEPTIEMBRE,,,,9.0,9.0
Seguros,Protecta,2025 - MARZO,,,,9.0,9.0
Seguros,Protecta,2025 - SEPTIEMBRE,,,,9.0,9.0
Seguros,Protecta,2026 - MARZO,,,,9.0,9.0
Seguros,Protecta,2026 - SEPTIEMBRE,,,,9.0,9.0
Seguros,Quálitas,2012 - MARZO,,,,8.0,8.0
Seguros,Quálitas,2012 - SEPTIEMBRE,,,,8.0,8.0
Seguros,Quálitas,2013 - MARZO,,,,8.0,8.0
Seguros,Quálitas,2013 - SEPTIEMBRE,,,,8.0,8.0
Seguros,Quálitas,2014 - MARZO,,,,8.0,8.0
Seguros,Quálitas,2014 - SEPTIEMBRE,,,,8.0,8.0
Seguros,Quálitas,2015 - MARZO,,,,8.0,8.0
Seguros,Quálitas,2015 - SEPTIEMBRE,,,,8.0,8.0
Seguros,Quálitas,2016 - MARZO,,,,8.0,8.0
Seguros,Quálitas,2016 - SEPTIEMBRE,,,,8.0,8.0
Seguros,Quálitas,2017 - MARZO,,,,8.0,8.0
Seguros,Quálitas,2017 - SEPTIEMBRE,,,,8.0,8.0
Seguros,Quálitas,2018 - MARZO,,,,8.0,8.0
Seguros,Quálitas,2018 - SEPTIEMBRE,,,,8.0,8.0
Seguros,Quálitas,2019 - MARZO,,,,8.0,8.0
Seguros,Quálitas,2019 - SEPTIEMBRE,,,,8.0,8.0
Seguros,Quálitas,2020 - MARZO,,,,8.0,8.0
Seguros,Quálitas,2020 - SEPTIEMBRE,,,,8.0,8.0
Seguros,Quálitas,2021 - MARZO,,,,8.0,8.0
Seguros,Quálitas,2021 - SEPTIEMBRE,,,,8.0,8.0
Seguros,Quálitas,2022 - MARZO,,,,8.0,8.0
Seguros,Quálitas,2022 - SEPTIEMBRE,,,,8.0,8.0
Seguros,Quálitas,2023 - MARZO,,,,8.0,8.0
Seguros,Quálitas,2023 - SEPTIEMBRE,,,,8.0,8.0
Seguros,Quálitas,2024 - MARZO,,,,8.0,8.0
Seguros,Quálitas,2024 - SEPTIEMBRE,,,,8.0,8.0
Seguros,Quálitas,2025 - MARZO,,,,8.0,8.0
Seguros,Quálitas,2025 - SEPTIEMBRE,,,,8.0,8.0
Seguros,Quálitas,2026 - MARZO,,,,8.0,8.0
Seguros,Quálitas,2026 - SEPTIEMBRE,,,,8.0,8.0
Seguros,Rímac Seguros,2012 - MARZO,10.0,,,10.0,
Seguros,Rímac Seguros,2012 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Rímac Seguros,2013 - MARZO,10.0,,,10.0,
Seguros,Rímac Seguros,2013 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Rímac Seguros,2014 - MARZO,10.0,,,10.0,
Seguros,Rímac Seguros,2014 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Rímac Seguros,2015 - MARZO,10.0,,,10.0,
Seguros,Rímac Seguros,2015 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Rímac Seguros,2016 - MARZO,10.0,,,10.0,
Seguros,Rímac Seguros,2016 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Rímac Seguros,2017 - MARZO,10.0,,,10.0,
Seguros,Rímac Seguros,2017 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Rímac Seguros,2018 - MARZO,10.0,,,10.0,
Seguros,Rímac Seguros,2018 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Rímac Seguros,2019 - MARZO,10.0,,,10.0,
Seguros,Rímac Seguros,2019 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Rímac Seguros,2020 - MARZO,10.0,,,10.0,
Seguros,Rímac Seguros,2020 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Rímac Seguros,2021 - MARZO,10.0,,,10.0,
Seguros,Rímac Seguros,2021 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Rímac Seguros,2022 - MARZO,10.0,,,10.0,
Seguros,Rímac Seguros,2022 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Rímac Seguros,2023 - MARZO,10.0,,,10.0,
Seguros,Rímac Seguros,2023 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Rímac Seguros,2024 - MARZO,10.0,,,10.0,
Seguros,Rímac Seguros,2024 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Rímac Seguros,2025 - MARZO,10.0,,,10.0,
Seguros,Rímac Seguros,2025 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Rímac Seguros,2026 - MARZO,10.0,,,10.0,
Seguros,Rímac Seguros,2026 - SEPTIEMBRE,10.0,,,10.0,
Seguros,Vivir Seguros,2012 - MARZO,,8.0,,8.0,
Seguros,Vivir Seguros,2012 - SEPTIEMBRE,,8.0,,8.0,
Seguros,Vivir Seguros,2013 - MARZO,,8.0,,8.0,
Seguros,Vivir Seguros,2013 - SEPTIEMBRE,,8.0,,8.0,
Seguros,Vivir Seguros,2014 - MARZO,,8.0,,8.0,
Seguros,Vivir Seguros,2014 - SEPTIEMBRE,,8.0,,8.0,
Seguros,Vivir Seguros,2015 - MARZO,,8.0,,8.0,
Seguros,Vivir Seguros,2015 - SEPTIEMBRE,,8.0,,8.0,
Seguros,Vivir Seguros,2016 - MARZO,,8.0,,8.0,
Seguros,Vivir Seguros,2016 - SEPTIEMBRE,,8.0,,8.0,
Seguros,Vivir Seguros,2017 - MARZO,,8.0,,8.0,
Seguros,Vivir Seguros,2017 - SEPTIEMBRE,,8.0,,8.0,
Seguros,Vivir Seguros,2018 - MARZO,,8.0,,8.0,
Seguros,Vivir Seguros,2018 - SEPTIEMBRE,,8.0,,8.0,
Seguros,Vivir Seguros,2019 - MARZO,,8.0,,8.0,
Seguros,Vivir Seguros,2019 - SEPTIEMBRE,,8.0,,8.0,
Seguros,Vivir Seguros,2020 - MARZO,,8.0,,8.0,
Seguros,Vivir Seguros,2020 - SEPTIEMBRE,,8.0,,8.0,
Seguros,Vivir Seguros,2021 - MARZO,,8.0,,8.0,
Seguros,Vivir Seguros,2021 - SEPTIEMBRE,,8.0,,8.0,
Seguros,Vivir Seguros,2022 - MARZO,,8.0,,8.0,
Seguros,Vivir Seguros,2022 - SEPTIEMBRE,,8.0,,8.0,
Seguros,Vivir Seguros,2023 - MARZO,,8.0,,8.0,
Seguros,Vivir Seguros,2023 - SEPTIEMBRE,,8.0,,8.0,
Seguros,Vivir Seguros,2024 - MARZO,,8.0,,8.0,
Seguros,Vivir Seguros,2024 - SEPTIEMBRE,,8.0,,8.0,
Seguros,Vivir Seguros,2025 - MARZO,,8.0,,8.0,
Seguros,Vivir Seguros,2025 - SEPTIEMBRE,,8.0,,8.0,
Seguros,Vivir Seguros,2026 - MARZO,,8.0,,8.0,
Seguros,Vivir Seguros,2026 - SEPTIEMBRE,,8.0,,8.0,
