periodo,seccion,indicador,entidad,valor
2015-04,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Citibank,7.933381111919129
2015-04,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Interbank (con sucursales en el exterior),26.585508442966038
2015-04,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Mibanco,-6.204813681555627
2015-04,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. GNB,5.806429194695249
2015-04,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Falabella Perú,18.017137252728258
2015-04,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Santander Perú,13.40880865472236
2015-04,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Ripley,15.704747873451124
2015-04,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Azteca Perú,8.32348592890842
2015-04,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Deutsche Bank Perú,16.125920852841627
2015-04,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Cencosud,-6.802762166610607
2015-04,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. ICBC,-6.684677759301683
2015-04,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Continental,2.2310039340725676
2015-04,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. De Comercio,1.228353724164199
2015-04,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. De Crédito del Perú (con sucursales en el exterior),2.319029526730472
2015-04,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Financiero,1.0756729198258745
2015-04,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Interamericano de Finanzas,0.9737114543437625
2015-04,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,Scotiabank Perú (con Sucursales en el Exterior),2.3049685533368813
2015-04,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,Citibank,0.8701372914323154
2015-04,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,Interbank (con sucursales en el exterior),2.443830228604478
2015-04,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,Mibanco,-0.6927667926615999
2015-04,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. GNB,0.6748781088411958
2015-04,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Falabella Perú,2.784854255067093
2015-04,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Santander Perú,1.3470267868077594
2015-04,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Ripley,3.7262263848446686
2015-04,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Azteca Perú,0.7879230182503074
2015-04,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,Deutsche Bank Perú,4.025993919922509
2015-04,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Cencosud,-2.067344545588378
2015-04,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. ICBC,-2.1941530780228384
2015-04,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. Continental,22.24
2015-04,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. De Comercio,34.18
2015-04,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. De Crédito del Perú (con sucursales en el exterior),25.23
2015-04,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. Financiero,16.65
2015-04,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. Interamericano de Finanzas,13.15
2015-04,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),Scotiabank Perú (con Sucursales en el Exterior),21.81
2015-04,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),Citibank,31.02
2015-04,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),Interbank (con sucursales en el exterior),18.63
2015-04,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),Mibanco,37.82
2015-04,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. GNB,20.02
2015-04,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. Falabella Perú,34.98
2015-04,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. Santander Perú,20.29
2015-04,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. Ripley,33.33
2015-04,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. Azteca Perú,86.33
2015-04,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),Deutsche Bank Perú,137.95
2015-04,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. Cencosud,198.29
2015-04,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. ICBC,1319.87
2015-04,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. Continental,61.17
2015-04,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. De Comercio,75.22
2015-04,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. De Crédito del Perú (con sucursales en el exterior),34.48
2015-04,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. Financiero,42.38
2015-04,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. Interamericano de Finanzas,66.13
2015-04,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),Scotiabank Perú (con Sucursales en el Exterior),53.33
2015-04,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),Citibank,74.64
2015-04,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),Interbank (con sucursales en el exterior),60.2
2015-04,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),Mibanco,56.3
2015-04,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. GNB,48.13
2015-04,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. Falabella Perú,103.54
2015-04,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. Santander Perú,64.32
2015-04,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. Ripley,515.81
2015-04,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. Azteca Perú,97.23
2015-04,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),Deutsche Bank Perú,156.47
2015-04,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. Cencosud,287.85
2015-04,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. ICBC,65.32
2015-04,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. Continental,0.28
2015-04,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. De Comercio,0.56
2015-04,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. De Crédito del Perú (con sucursales en el exterior),0.26
2015-04,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. Financiero,1.3
2015-04,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. Interamericano de Finanzas,0.51
2015-04,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),Scotiabank Perú (con Sucursales en el Exterior),0.5
2015-04,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),Citibank,0.06
2015-04,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),Interbank (con sucursales en el exterior),0.37
2015-04,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),Mibanco,12.58
2015-04,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. GNB,0.95
2015-04,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. Falabella Perú,0.0
2015-04,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. Santander Perú,0.6
2015-04,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. Ripley,0.0
2015-04,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. Azteca Perú,160.96
2015-04,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),Deutsche Bank Perú,48189.7
2015-04,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. Cencosud,0.0
2015-04,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. ICBC,51.87
2015-04,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. Continental,1.43
2015-04,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. De Comercio,7.94
2015-04,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. De Crédito del Perú (con sucursales en el exterior),1.04
2015-04,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. Financiero,4.91
2015-04,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. Interamericano de Finanzas,2.38
2015-04,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),Scotiabank Perú (con Sucursales en el Exterior),2.0
2015-04,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),Citibank,1.32
2015-04,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),Interbank (con sucursales en el exterior),1.62
2015-04,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),Mibanco,68.27
2015-04,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. GNB,4.57
2015-04,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. Falabella Perú,0.0
2015-04,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. Santander Perú,5.69
2015-04,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. Ripley,0.0
2015-04,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. Azteca Perú,11.31
2015-04,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),Deutsche Bank Perú,492.32
2015-04,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. Cencosud,0.0
2015-04,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. ICBC,31.87
2015-04,POSICIÓN EN MONEDA EXTRANJERA,Posición Global Promedio / Patrimonio Efectivo,B. Continental,9.324108719544139
2015-04,POSICIÓN EN MONEDA EXTRANJERA,Posición Global Promedio / Patrimonio Efectivo,B. De Comercio,0.3606001238322965
2015-04,POSICIÓN EN MONEDA EXTRANJERA,Posición Global Promedio / Patrimonio Efectivo,B. De Crédito del Perú (con sucursales en el exterior),3.4753365191406855
2015-04,POSICIÓN EN MONEDA EXTRANJERA,Posición Global Promedio / Patrimonio Efectivo,B. Financiero,16.904756064086634
2015-04,POSICIÓN EN MONEDA EXTRANJERA,Posición Global Promedio / Patrimonio Efectivo,B. Interamericano de Finanzas,5.4187029526868455
2015-04,POSICIÓN EN MONEDA EXTRANJERA,Posición Global Promedio / Patrimonio Efectivo,Scotiabank Perú (con Sucursales en el Exterior),7.160915750330056
2015-04,POSICIÓN EN MONEDA EXTRANJERA,Posición Global Promedio / Patrimonio Efectivo,Citibank,25.571631214002277
2015-04,POSICIÓN EN MONEDA EXTRANJERA,Posición Global Promedio / Patrimonio Efectivo,Interbank (con sucursales en el exterior),3.4125900188197003
2015-04,POSICIÓN EN MONEDA EXTRANJERA,Posición Global Promedio / Patrimonio Efectivo,Mibanco,1.0695911463161127
2015-04,POSICIÓN EN MONEDA EXTRANJERA,Posición Global Promedio / Patrimonio Efectivo,B. GNB,3.6154331579166277
2015-04,POSICIÓN EN MONEDA EXTRANJERA,Posición Global Promedio / Patrimonio Efectivo,B. Falabella Perú,-0.08298594512434397
2015-04,POSICIÓN EN MONEDA EXTRANJERA,Posición Global Promedio / Patrimonio Efectivo,B. Santander Perú,4.775881207771252
2015-04,POSICIÓN EN MONEDA EXTRANJERA,Posición Global Promedio / Patrimonio Efectivo,B. Ripley,0.8234690448953262
2015-04,POSICIÓN EN MONEDA EXTRANJERA,Posición Global Promedio / Patrimonio Efectivo,B. Azteca Perú,0.774928709526566
2015-04,POSICIÓN EN MONEDA EXTRANJERA,Posición Global Promedio / Patrimonio Efectivo,Deutsche Bank Perú,32.06132904363464
2015-04,POSICIÓN EN MONEDA EXTRANJERA,Posición Global Promedio / Patrimonio Efectivo,B. Cencosud,0.7550958108871222
2015-04,POSICIÓN EN MONEDA EXTRANJERA,Posición Global Promedio / Patrimonio Efectivo,B. ICBC,30.749023524725416
2015-08,SOLVENCIA,Ratio de Capital Global (al 31/07/2015),B. Continental,13.79
2015-08,SOLVENCIA,Ratio de Capital Global (al 31/07/2015),B. De Comercio,11.92
2015-08,SOLVENCIA,Ratio de Capital Global (al 31/07/2015),B. De Crédito del Perú (con sucursales en el exterior),14.4
2015-08,SOLVENCIA,Ratio de Capital Global (al 31/07/2015),B. Financiero,11.62
2015-08,SOLVENCIA,Ratio de Capital Global (al 31/07/2015),B. Interamericano de Finanzas,12.3
2015-08,SOLVENCIA,Ratio de Capital Global (al 31/07/2015),Scotiabank Perú (con Sucursales en el Exterior),14.26
2015-08,SOLVENCIA,Ratio de Capital Global (al 31/07/2015),Citibank,17.8
2015-08,SOLVENCIA,Ratio de Capital Global (al 31/07/2015),Interbank (con sucursales en el exterior),16.14
2015-08,SOLVENCIA,Ratio de Capital Global (al 31/07/2015),Mibanco,16.4
2015-08,SOLVENCIA,Ratio de Capital Global (al 31/07/2015),B. GNB,13.54
2015-08,SOLVENCIA,Ratio de Capital Global (al 31/07/2015),B. Falabella Perú,14.57
2015-08,SOLVENCIA,Ratio de Capital Global (al 31/07/2015),B. Santander Perú,15.47
2015-08,SOLVENCIA,Ratio de Capital Global (al 31/07/2015),B. Ripley,15.64
2015-08,SOLVENCIA,Ratio de Capital Global (al 31/07/2015),B. Azteca Perú,20.06
2015-08,SOLVENCIA,Ratio de Capital Global (al 31/07/2015),Deutsche Bank Perú,35.78
2015-08,SOLVENCIA,Ratio de Capital Global (al 31/07/2015),B. Cencosud,24.66
2015-08,SOLVENCIA,Ratio de Capital Global (al 31/07/2015),B. ICBC,52.17
2015-08,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. Continental,13.82
2015-08,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. De Comercio,7.79
2015-08,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. De Crédito del Perú (con sucursales en el exterior),11.59
2015-08,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. Financiero,12.06
2015-08,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. Interamericano de Finanzas,15.53
2015-08,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),Scotiabank Perú (con Sucursales en el Exterior),9.75
2015-08,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),Citibank,8.5
2015-08,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),Interbank (con sucursales en el exterior),12.95
2015-08,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),Mibanco,15.73
2015-08,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. GNB,8.27
2015-08,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. Falabella Perú,7.02
2015-08,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. Santander Perú,11.83
2015-08,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. Ripley,5.73
2015-08,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. Azteca Perú,8.3
2015-08,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),Deutsche Bank Perú,1.77
2015-08,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. Cencosud,2.06
2015-08,SOLVENCIA,Pasivo Total / Capital Social y Reservas ( N° de veces ),B. ICBC,2.3
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados (criterio SBS)* / Créditos Directos,B. Continental,2.54
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados (criterio SBS)* / Créditos Directos,B. De Comercio,5.34
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados (criterio SBS)* / Créditos Directos,B. De Crédito del Perú (con sucursales en el exterior),2.39
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados (criterio SBS)* / Créditos Directos,B. Financiero,4.08
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados (criterio SBS)* / Créditos Directos,B. Interamericano de Finanzas,1.7
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados (criterio SBS)* / Créditos Directos,Scotiabank Perú (con Sucursales en el Exterior),2.92
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados (criterio SBS)* / Créditos Directos,Citibank,0.0
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados (criterio SBS)* / Créditos Directos,Interbank (con sucursales en el exterior),2.45
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados (criterio SBS)* / Créditos Directos,Mibanco,6.52
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados (criterio SBS)* / Créditos Directos,B. GNB,1.96
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados (criterio SBS)* / Créditos Directos,B. Falabella Perú,4.01
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados (criterio SBS)* / Créditos Directos,B. Santander Perú,0.42
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados (criterio SBS)* / Créditos Directos,B. Ripley,3.06
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados (criterio SBS)* / Créditos Directos,B. Azteca Perú,11.82
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados (criterio SBS)* / Créditos Directos,Deutsche Bank Perú,0.0
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados (criterio SBS)* / Créditos Directos,B. Cencosud,5.44
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados (criterio SBS)* / Créditos Directos,B. ICBC,3.23
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Continental,2.157019408806557
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. De Comercio,5.0679483212421506
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. De Crédito del Perú (con sucursales en el exterior),1.8112225772718271
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Financiero,3.2746994440114188
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Interamericano de Finanzas,1.5270672154627383
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Scotiabank Perú (con Sucursales en el Exterior),2.3719156983886616
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Citibank,0.0
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Interbank (con sucursales en el exterior),2.20157566757727
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Mibanco,4.672765038031322
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. GNB,1.7547787554441072
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Falabella Perú,3.6226656639639803
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Santander Perú,0.42014119414465767
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Ripley,2.6622097276758647
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Azteca Perú,9.233747754571075
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Cencosud,4.614003325835967
2015-08,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. ICBC,0.0
2015-08,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. Continental,1.62
2015-08,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. De Comercio,1.95
2015-08,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. De Crédito del Perú (con sucursales en el exterior),0.85
2015-08,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. Financiero,1.1
2015-08,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. Interamericano de Finanzas,1.8
2015-08,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,Scotiabank Perú (con Sucursales en el Exterior),0.5
2015-08,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,Citibank,0.38
